po_id,material_id,material_name,supplier_id,supplier_name,plant_id,plant_name,period_week,allocated_units,utilization_pct,lead_time_variance_days,geo_financial_risk,delay_probability_pct,risk_tier,status_label,recommended_action,split_sourcing_recommended
PO-SUP_002-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W01,1225,10.1,1.4,1.4,3.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W01,587,4.9,1.4,1.4,5.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W01,900,7.5,1.4,1.4,3.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W01,782,6.5,1.4,1.4,8.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W01,842,7.0,1.4,1.4,10.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,784,11.8,1.8,1.8,9.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,375,5.6,1.8,1.8,9.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,576,8.6,1.8,1.8,9.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,1390,20.9,1.8,1.8,4.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_011-W01,MAT_011,Engineered Polyamide PA66-GF30 Resin,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,1498,22.5,1.8,1.8,9.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W01,771,5.9,1.4,1.4,4.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W01,330,2.5,1.4,1.4,5.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W01,471,3.6,1.4,1.4,3.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W01,239,1.8,1.4,1.4,7.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W01,330,2.5,1.4,1.4,9.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,473,5.9,1.8,1.8,9.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,202,2.5,1.8,1.8,9.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,289,3.6,1.8,1.8,9.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,509,6.4,1.8,1.8,3.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_012-W01,MAT_012,High-Density Polyethylene HDPE Copolymer,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,701,8.8,1.8,1.8,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W01,364,3.8,1.4,1.4,3.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W01,594,6.1,1.4,1.4,10.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W01,560,5.8,1.4,1.4,6.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W01,545,5.6,1.4,1.4,14.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W01,625,6.4,1.4,1.4,17.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,263,2.5,1.8,1.8,8.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,430,4.1,1.8,1.8,10.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,405,3.9,1.8,1.8,9.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,1108,10.5,1.8,1.8,4.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_013-W01,MAT_013,Polycarbonate Optical-Grade Pellets,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,1270,12.1,1.8,1.8,8.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W01,392,5.6,1.4,1.4,4.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W01,918,13.0,1.4,1.4,11.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W01,1340,19.0,1.4,1.4,6.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W01,520,7.4,1.4,1.4,13.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W01,663,9.4,1.4,1.4,17.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,321,3.7,1.8,1.8,9.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,752,8.7,1.8,1.8,14.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,1096,12.7,1.8,1.8,17.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,886,10.2,1.8,1.8,5.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W01,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,1130,13.0,1.8,1.8,11.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W01,1092,10.2,1.4,1.4,3.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W01,633,5.9,1.4,1.4,6.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W01,861,8.0,1.4,1.4,4.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W01,250,2.3,1.4,1.4,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W01,449,4.2,1.4,1.4,9.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,491,8.7,1.8,1.8,10.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,285,5.1,1.8,1.8,10.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,387,6.9,1.8,1.8,10.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,507,9.0,1.8,1.8,4.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W01,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,911,16.2,1.8,1.8,10.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W01,1613,12.3,0.6,3.1,28.8,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W01,1296,9.9,0.6,3.1,29.5,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W01,1519,11.5,0.6,3.1,29.5,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W01,655,5.0,0.6,3.1,7.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W01,702,5.3,0.6,3.1,16.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,795,6.1,1.8,1.8,10.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,639,4.9,1.8,1.8,11.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,748,5.7,1.8,1.8,11.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,323,2.5,1.8,1.8,3.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W01,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,346,2.6,1.8,1.8,6.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W01,639,11.6,0.6,3.1,18.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W01,817,14.8,0.6,3.1,22.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W01,1200,21.7,0.6,3.1,23.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W01,704,12.8,0.6,3.1,6.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W01,1539,27.9,0.6,3.1,19.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,300,3.6,1.8,1.8,11.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,384,4.6,1.8,1.8,14.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,565,6.8,1.8,1.8,17.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,332,4.0,1.8,1.8,4.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W01,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,724,8.7,1.8,1.8,13.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W01,584,6.2,0.6,3.1,17.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W01,1092,11.5,0.6,3.1,24.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W01,453,4.8,0.6,3.1,18.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W01,730,7.7,0.6,3.1,6.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W01,988,10.4,0.6,3.1,16.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,406,4.4,1.8,1.8,8.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,759,8.3,1.8,1.8,10.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,315,3.4,1.8,1.8,8.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,508,5.5,1.8,1.8,3.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W01,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,686,7.5,1.8,1.8,6.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W01,1160,14.2,0.6,3.1,21.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W01,1177,14.4,0.6,3.1,25.1,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W01,1053,12.9,0.6,3.1,22.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W01,936,11.4,0.6,3.1,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W01,534,6.5,0.6,3.1,14.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,911,10.6,1.8,1.8,14.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,924,10.7,1.8,1.8,16.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,828,9.6,1.8,1.8,14.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,736,8.6,1.8,1.8,4.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W01,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,419,4.9,1.8,1.8,7.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W01,1257,12.4,0.6,3.1,22.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W01,604,6.0,0.6,3.1,21.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W01,928,9.2,0.6,3.1,21.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W01,982,9.7,0.6,3.1,7.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W01,1243,12.3,0.6,3.1,17.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W01,911,12.3,1.8,1.8,11.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W01,437,5.9,1.8,1.8,10.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W01,672,9.1,1.8,1.8,11.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W01,711,9.6,1.8,1.8,3.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W01,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W01,900,12.1,1.8,1.8,8.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W01,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W01,768,11.1,0.6,3.1,18.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
